,Grifo,Lavadora,Ducha,Total_Real,flow
2024-01-01 06:36:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:36:46,0.0,0.0,0.0,0.0,0.023528542597912552
2024-01-01 06:36:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:36:50,0.0,0.0,0.0,0.0,0.056573655494565805
2024-01-01 06:36:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:36:54,0.0,0.0,0.0,0.0,0.03456751955618245
2024-01-01 06:36:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:36:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:00,0.0,0.0,0.0,0.0,0.0055618996940328385
2024-01-01 06:37:02,0.0,0.0,0.0,0.0,0.018957010174734387
2024-01-01 06:37:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:06,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:08,0.0,0.0,0.0,0.0,0.019488145953386573
2024-01-01 06:37:10,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:12,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:14,0.0,0.0,0.0,0.0,0.09122060862478322
2024-01-01 06:37:16,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:18,0.0,0.0,0.0,0.0,0.034434083752792576
2024-01-01 06:37:20,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:22,0.0,0.0,0.0,0.0,0.015271354343914316
2024-01-01 06:37:24,0.0,0.0,0.0,0.0,0.019630670717886524
2024-01-01 06:37:26,0.0,0.0,0.0,0.0,0.03386870205548842
2024-01-01 06:37:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:30,0.0,0.0,0.0,0.0,0.05966653916264559
2024-01-01 06:37:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:34,0.0,0.0,0.0,0.0,0.0070266124079867995
2024-01-01 06:37:36,0.0,0.0,0.0,0.0,0.007358307966528225
2024-01-01 06:37:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:42,0.0,0.0,0.0,0.0,0.00484540497715222
2024-01-01 06:37:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:46,0.0,0.0,0.0,0.0,0.07322771896369605
2024-01-01 06:37:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:50,0.0,0.0,0.0,0.0,0.035382734044212834
2024-01-01 06:37:52,0.0,0.0,0.0,0.0,0.025693794394463593
2024-01-01 06:37:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:37:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:06,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:08,0.0,0.0,0.0,0.0,0.0403762500953315
2024-01-01 06:38:10,0.0,0.0,0.0,0.0,0.018553871771646555
2024-01-01 06:38:12,0.0,0.0,0.0,0.0,0.023579222965963813
2024-01-01 06:38:14,0.0,0.0,0.0,0.0,0.01766495854625843
2024-01-01 06:38:16,0.0,0.0,0.0,0.0,0.005009028700024895
2024-01-01 06:38:18,0.0,0.0,0.0,0.0,0.04382040996387411
2024-01-01 06:38:20,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:22,0.0,0.0,0.0,0.0,0.0032000896610113465
2024-01-01 06:38:24,0.0,0.0,0.0,0.0,0.022411764834723694
2024-01-01 06:38:26,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:28,0.0,0.0,0.0,0.0,0.09289766688427648
2024-01-01 06:38:30,0.0,0.0,0.0,0.0,0.0008569728833275837
2024-01-01 06:38:32,0.0,0.0,0.0,0.0,0.004259683517267782
2024-01-01 06:38:34,0.0,0.0,0.0,0.0,0.03770634095024765
2024-01-01 06:38:36,0.0,0.0,0.0,0.0,0.027448659990306712
2024-01-01 06:38:38,0.0,0.0,0.0,0.0,0.0011423405818937738
2024-01-01 06:38:40,0.0,0.0,0.0,0.0,0.00390388314294126
2024-01-01 06:38:42,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:46,0.0,0.0,0.0,0.0,0.015516306484768807
2024-01-01 06:38:48,0.0,0.0,0.0,0.0,0.013316785171286599
2024-01-01 06:38:50,0.0,0.0,0.0,0.0,0.036634972500122605
2024-01-01 06:38:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:38:56,0.0,0.0,0.0,0.0,0.03170191292327034
2024-01-01 06:38:58,0.0,0.0,0.0,0.0,0.043082680385460474
2024-01-01 06:39:00,0.0,0.0,0.0,0.0,0.02694733718568688
2024-01-01 06:39:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:04,0.0,0.0,0.0,0.0,0.03133158155629737
2024-01-01 06:39:06,0.0,0.0,0.0,0.0,0.1028673143402464
2024-01-01 06:39:08,0.0,0.0,0.0,0.0,0.00345456943321427
2024-01-01 06:39:10,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:12,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:14,0.0,0.0,0.0,0.0,0.018764280009121528
2024-01-01 06:39:16,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:18,0.0,0.0,0.0,0.0,0.0050820922473620855
2024-01-01 06:39:20,0.0,0.0,0.0,0.0,0.011410099509476484
2024-01-01 06:39:22,0.0,0.0,0.0,0.0,0.046053652194379555
2024-01-01 06:39:24,0.0,0.0,0.0,0.0,0.03930584568162901
2024-01-01 06:39:26,0.0,0.0,0.0,0.0,0.02593754375255313
2024-01-01 06:39:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:30,0.0,0.0,0.0,0.0,0.027631593841437752
2024-01-01 06:39:32,0.0,0.0,0.0,0.0,0.02116540158180739
2024-01-01 06:39:34,0.0,0.0,0.0,0.0,0.007678331312350395
2024-01-01 06:39:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:42,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:46,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:48,0.0,0.0,0.0,0.0,0.07875916740806735
2024-01-01 06:39:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:52,0.0,0.0,0.0,0.0,0.038812594675978807
2024-01-01 06:39:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:39:58,0.0,0.0,0.0,0.0,0.0029069362810294373
2024-01-01 06:40:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:06,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:08,0.0,0.0,0.0,0.0,0.05565355719106039
2024-01-01 06:40:10,0.0,0.0,0.0,0.0,0.011346788562945305
2024-01-01 06:40:12,0.0,0.0,0.0,0.0,0.014385316888239097
2024-01-01 06:40:14,0.0,0.0,0.0,0.0,0.016189643230352112
2024-01-01 06:40:16,0.0,0.0,0.0,0.0,0.018378791320113375
2024-01-01 06:40:18,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:20,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:22,0.0,0.0,0.0,0.0,0.005004481785548324
2024-01-01 06:40:24,0.0,0.0,0.0,0.0,0.03470411846740418
2024-01-01 06:40:26,0.0,0.0,0.0,0.0,0.03378714565309151
2024-01-01 06:40:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:30,0.0,0.0,0.0,0.0,0.02303531084004334
2024-01-01 06:40:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:34,0.0,0.0,0.0,0.0,0.001016116483057327
2024-01-01 06:40:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:40,0.0,0.0,0.0,0.0,0.040239902086490406
2024-01-01 06:40:42,0.0,0.0,0.0,0.0,0.0027726344201770884
2024-01-01 06:40:44,0.0,0.0,0.0,0.0,0.004058475256569537
2024-01-01 06:40:46,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:54,0.0,0.0,0.0,0.0,0.0006499623511069055
2024-01-01 06:40:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:58,0.0,0.0,0.0,0.0,0.0023998756573074646
2024-01-01 06:41:00,0.0,0.0,0.0,0.0,0.0036450902945680324
2024-01-01 06:41:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:06,0.0,0.0,0.0,0.0,0.002321228482825007
2024-01-01 06:41:08,0.0,0.0,0.0,0.0,0.03552898293470176
2024-01-01 06:41:10,0.0,0.0,0.0,0.0,0.007701575183872216
2024-01-01 06:41:12,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:14,0.0,0.0,0.0,0.0,0.01197014277731557
2024-01-01 06:41:16,0.0,0.0,0.0,0.0,0.05122646667965281
2024-01-01 06:41:18,0.0,0.0,0.0,0.0,0.02750119417767056
2024-01-01 06:41:20,0.0,0.0,0.0,0.0,0.016425795913068603
2024-01-01 06:41:22,0.0,0.0,0.0,0.0,0.021767705264469646
2024-01-01 06:41:24,0.0,0.0,0.0,0.0,0.04319862124285892
2024-01-01 06:41:26,0.0,0.0,0.0,0.0,0.0322688038205298
2024-01-01 06:41:28,0.0,0.0,0.0,0.0,0.017002811433529733
2024-01-01 06:41:30,0.0,0.0,0.0,0.0,0.03205926658770254
2024-01-01 06:41:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:34,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:36,0.0,0.0,0.0,0.0,0.004712959519314904
2024-01-01 06:41:38,0.0,0.0,0.0,0.0,0.002060421289516151
2024-01-01 06:41:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:42,0.0,0.0,0.0,0.0,0.024775580094831287
2024-01-01 06:41:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:46,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:52,0.0,0.0,0.0,0.0,0.04484193021807912
2024-01-01 06:41:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:41:58,0.0,0.0,0.0,0.0,0.027239392734154013
2024-01-01 06:42:00,0.0,0.0,0.0,0.0,0.019381360302861944
2024-01-01 06:42:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:04,0.0,0.0,0.0,0.0,0.020474676277819095
2024-01-01 06:42:06,0.0,0.0,0.0,0.0,0.008693534359746654
2024-01-01 06:42:08,0.0,0.0,0.0,0.0,0.06999106686334401
2024-01-01 06:42:10,0.0,0.0,0.0,0.0,0.012118212482049133
2024-01-01 06:42:12,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:14,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:16,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:18,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:20,0.0,0.0,0.0,0.0,0.041132964417357656
2024-01-01 06:42:22,0.0,0.0,0.0,0.0,0.0005390974504941187
2024-01-01 06:42:24,0.0,0.0,0.0,0.0,0.0169574137192419
2024-01-01 06:42:26,0.0,0.0,0.0,0.0,0.04542742799942661
2024-01-01 06:42:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:30,0.0,0.0,0.0,0.0,0.038366212941011245
2024-01-01 06:42:32,0.0,0.0,0.0,0.0,0.0016619073535000244
2024-01-01 06:42:34,0.0,0.0,0.0,0.0,0.01305145114921333
2024-01-01 06:42:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:40,0.0,0.0,0.0,0.0,0.014665376694389635
2024-01-01 06:42:42,0.0,0.0,0.0,0.0,0.07153793400994408
2024-01-01 06:42:44,0.0,0.0,0.0,0.0,0.030099399384447043
2024-01-01 06:42:46,0.0,0.0,0.0,0.0,0.03796568764255621
2024-01-01 06:42:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:42:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:04,0.0,0.0,0.0,0.0,0.003952503292418752
2024-01-01 06:43:06,0.0,0.0,0.0,0.0,0.010873526058768318
2024-01-01 06:43:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:10,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:12,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:14,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:16,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:18,0.0,0.0,0.0,0.0,0.013982002448358113
2024-01-01 06:43:20,0.0,0.0,0.0,0.0,0.027278621900810814
2024-01-01 06:43:22,0.0,0.0,0.0,0.0,0.028157132011798175
2024-01-01 06:43:24,0.0,0.0,0.0,0.0,0.022708582083834604
2024-01-01 06:43:26,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:30,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:34,0.0,0.0,0.0,0.0,0.02975561101523573
2024-01-01 06:43:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:42,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:44,0.0,0.0,0.0,0.0,0.001290734550453803
2024-01-01 06:43:46,0.0,0.0,0.0,0.0,0.032024035532120576
2024-01-01 06:43:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:43:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:00,0.0,0.0,0.0,0.0,0.006523172421775271
2024-01-01 06:44:02,0.0,0.0,0.0,0.0,0.001984233454470052
2024-01-01 06:44:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:06,0.0,0.0,0.0,0.0,0.012379240843288971
2024-01-01 06:44:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:10,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:12,0.0,0.0,0.0,0.0,0.041403698687561996
2024-01-01 06:44:14,0.0,0.0,0.0,0.0,0.01678066229146308
2024-01-01 06:44:16,0.0,0.0,0.0,0.0,0.024808381828283987
2024-01-01 06:44:18,0.0,0.0,0.0,0.0,0.03678313756002205
2024-01-01 06:44:20,0.0,0.0,0.0,0.0,0.015778325418744
2024-01-01 06:44:22,0.0,0.0,0.0,0.0,0.02785166037408513
2024-01-01 06:44:24,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:26,0.0,0.0,0.0,0.0,0.006124616159880814
2024-01-01 06:44:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:30,0.0,0.0,0.0,0.0,0.05033052272699428
2024-01-01 06:44:32,0.0,0.0,0.0,0.0,0.027829365954099
2024-01-01 06:44:34,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:36,0.0,0.0,0.0,0.0,0.011183824755876176
2024-01-01 06:44:38,0.0,0.0,0.0,0.0,0.005030440003477194
2024-01-01 06:44:40,0.0,0.0,0.0,0.0,0.01362994299456686
2024-01-01 06:44:42,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:44,0.0,0.0,0.0,0.0,0.010800493957146757
2024-01-01 06:44:46,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:48,0.0,0.0,0.0,0.0,0.008473492921668014
2024-01-01 06:44:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:54,0.0,0.0,0.0,0.0,0.035215260611001074
2024-01-01 06:44:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:44:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:06,0.0,0.0,0.0,0.0,0.0031522791362488495
2024-01-01 06:45:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:10,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:12,0.0,0.0,0.0,0.0,0.0616228674877093
2024-01-01 06:45:14,0.0,0.0,0.0,0.0,0.013784251769070272
2024-01-01 06:45:16,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:18,0.0,0.0,0.0,0.0,0.012546452347985912
2024-01-01 06:45:20,0.0,0.0,0.0,0.0,0.017019914309598885
2024-01-01 06:45:22,0.0,0.0,0.0,0.0,0.02983243260270715
2024-01-01 06:45:24,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:26,0.0,0.0,0.0,0.0,0.029294931083186676
2024-01-01 06:45:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:30,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:32,0.0,0.0,0.0,0.0,0.0049161420520936715
2024-01-01 06:45:34,0.0,0.0,0.0,0.0,0.009889005984233744
2024-01-01 06:45:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:38,0.0,0.0,0.0,0.0,0.007782599737894773
2024-01-01 06:45:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:42,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:44,0.0,0.0,0.0,0.0,0.030743214019950324
2024-01-01 06:45:46,0.0,0.0,0.0,0.0,0.02726812490665799
2024-01-01 06:45:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:52,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:45:58,0.0,0.0,0.0,0.0,0.031219273283990035
2024-01-01 06:46:00,0.0,0.0,0.0,0.0,0.010421695251256658
2024-01-01 06:46:02,0.0,0.0,0.0,0.0,0.01218255329623287
2024-01-01 06:46:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:06,0.0,0.0,0.0,0.0,0.0350187215215134
2024-01-01 06:46:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:10,0.0,0.0,0.0,0.0,0.025021663555481067
2024-01-01 06:46:12,0.0,0.0,0.0,0.0,0.02802935213012313
2024-01-01 06:46:14,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:16,0.0,0.0,0.0,0.0,0.03818730651742271
2024-01-01 06:46:18,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:20,0.0,0.0,0.0,0.0,0.0018729510998232882
2024-01-01 06:46:22,0.0,0.0,0.0,0.0,0.010185863622126487
2024-01-01 06:46:24,0.0,0.0,0.0,0.0,0.09559724735433164
2024-01-01 06:46:26,0.0,0.0,0.0,0.0,0.04033301724249013
2024-01-01 06:46:28,0.0,0.0,0.0,0.0,0.02103393602138754
2024-01-01 06:46:30,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:32,0.0,0.0,0.0,0.0,0.004307694764384765
2024-01-01 06:46:34,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:36,0.0,0.0,0.0,0.0,0.024663325418484386
2024-01-01 06:46:38,0.0,0.0,0.0,0.0,0.004214009272045702
2024-01-01 06:46:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:42,0.0,0.0,0.0,0.0,0.0024337375025550874
2024-01-01 06:46:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:46,0.0,0.0,0.0,0.0,0.00453648664012641
2024-01-01 06:46:48,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:50,0.0,0.0,0.0,0.0,0.0008246290008243839
2024-01-01 06:46:52,0.0,0.0,0.0,0.0,0.022514095858052842
2024-01-01 06:46:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:46:58,0.0,0.0,0.0,0.0,0.006098286631723877
2024-01-01 06:47:00,0.0,0.0,0.0,0.0,0.020915478623785587
2024-01-01 06:47:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:04,0.0,0.0,0.0,0.0,0.007819684641156078
2024-01-01 06:47:06,0.0,0.0,0.0,0.0,0.039526224570521996
2024-01-01 06:47:08,0.0,0.0,0.0,0.0,0.017209708898301455
2024-01-01 06:47:10,0.0,0.0,0.0,0.0,0.0017326244000168355
2024-01-01 06:47:12,0.0,0.0,0.0,0.0,0.01919212520096684
2024-01-01 06:47:14,0.0,0.0,0.0,0.0,0.013574893683080472
2024-01-01 06:47:16,0.0,0.0,0.0,0.0,0.02260803327479442
2024-01-01 06:47:18,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:20,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:22,0.0,0.0,0.0,0.0,0.03014487448449711
2024-01-01 06:47:24,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:26,0.0,0.0,0.0,0.0,0.012046159071576152
2024-01-01 06:47:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:30,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:32,0.0,0.0,0.0,0.0,0.010489492714424207
2024-01-01 06:47:34,0.0,0.0,0.0,0.0,0.006031005111497119
2024-01-01 06:47:36,0.0,0.0,0.0,0.0,0.06331027956289133
2024-01-01 06:47:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:40,0.0,0.0,0.0,0.0,0.04320330360207521
2024-01-01 06:47:42,0.0,0.0,0.0,0.0,0.010572687431529434
2024-01-01 06:47:44,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:46,0.0,0.0,0.0,0.0,0.023977393725517354
2024-01-01 06:47:48,0.0,0.0,0.0,0.0,0.016972155133618536
2024-01-01 06:47:50,0.0,0.0,0.0,0.0,0.001075298845741477
2024-01-01 06:47:52,0.0,0.0,0.0,0.0,0.007988860693218703
2024-01-01 06:47:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:47:58,0.0,0.0,0.0,0.0,0.022783265214677488
2024-01-01 06:48:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:04,0.0,0.0,0.0,0.0,0.008394647878328314
2024-01-01 06:48:06,0.0,0.0,0.0,0.0,0.007958650343514244
2024-01-01 06:48:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:10,0.0,0.0,0.0,0.0,0.03858756259364576
2024-01-01 06:48:12,0.0,0.0,0.0,0.0,0.003635464557020349
2024-01-01 06:48:14,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:16,0.0,0.0,0.0,0.0,0.012925380155092401
2024-01-01 06:48:18,0.0,0.0,0.0,0.0,0.007096265808445892
2024-01-01 06:48:20,0.0,0.0,0.0,0.0,0.023011880684691063
2024-01-01 06:48:22,0.0,0.0,0.0,0.0,0.016139510164528234
2024-01-01 06:48:24,0.0,0.0,0.0,0.0,0.021535386869888002
2024-01-01 06:48:26,0.0,0.0,0.0,0.0,0.04052981717182548
2024-01-01 06:48:28,0.0,0.0,0.0,0.0,0.026508736469129157
2024-01-01 06:48:30,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:34,0.0,0.0,0.0,0.0,0.050033937990135446
2024-01-01 06:48:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:38,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:42,0.0,0.0,0.0,0.0,0.010154193159363343
2024-01-01 06:48:44,0.0,0.0,0.0,0.0,0.004466598118613104
2024-01-01 06:48:46,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:48,0.0,0.0,0.0,0.0,0.013598221263995272
2024-01-01 06:48:50,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:52,0.0,0.0,0.0,0.0,0.08070945021866081
2024-01-01 06:48:54,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:56,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:48:58,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:00,0.0,0.0,0.0,0.0,0.03833629563125916
2024-01-01 06:49:02,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:04,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:06,0.0,0.0,0.0,0.0,0.021208650297616274
2024-01-01 06:49:08,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:10,0.0,0.0,0.0,0.0,0.01875331638746842
2024-01-01 06:49:12,0.0,0.0,0.0,0.0,0.05344199149802573
2024-01-01 06:49:14,0.0,0.0,0.0,0.0,0.01699823498505267
2024-01-01 06:49:16,0.0,0.0,0.0,0.0,0.019136949487797747
2024-01-01 06:49:18,0.0,0.0,0.0,0.0,0.026101806507224514
2024-01-01 06:49:20,0.0,0.0,0.0,0.0,0.051291240860265555
2024-01-01 06:49:22,0.0,0.0,0.0,0.0,0.03629681880057313
2024-01-01 06:49:24,0.0,0.0,0.0,0.0,0.01319009166819071
2024-01-01 06:49:26,0.0,0.0,0.0,0.0,0.02711674201908004
2024-01-01 06:49:28,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:30,0.0,0.0,0.0,0.0,0.02328880772241966
2024-01-01 06:49:32,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:34,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:36,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:38,0.0,0.0,0.0,0.0,0.012042889781023861
2024-01-01 06:49:40,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:49:42,0.0,0.0,0.0,0.0,0.033334356456133876
